Faujasit-Na 3.03
Faujasit-Serie 3.1
Fayalit-Forsterit-Serie 2.72
Fedorit 6.49
Feinglosit 3.05
Feitknechtit 3.01
Fejerit 3.18
Fels&#337;b 3.245
Fenaksit 2.83
Ferchromid 3.84
Ferdisilicit 4.24
Ferdowsiit 3.43
Ferganit 2.78
Fergusonit 3.17
Fergusonit-(Ce) 4.1
Fergusonit-(Nd) 6.734
Fergusonit-(Y) 2.87
Fernandinit 1.9
Feroxyhyt 6.27
Ferrarisit 3.21
Ferri-Barroisit 2.73
Ferri-Cannilloit 2.5
Ferri-Ferrobarroisit 3.42
Ferri-Fluor-Taramit 5.74
Ferri-Ghoseit 3.54
Ferri-Katophorit 4.55
Ferri-Nyb 4.1
Ferri-Ottoliniit 5.42
Ferri-Pedrizit 6.01
Ferri-Sadanagait 2.26
Ferri-Taramit 4.62
Ferri-Tschermakit 4.63
Ferri-Whittakerit 2.72
Ferri-Winchit 2.68
Ferriallanit-(Ce) 4.89
Ferriallanit-(La) 5.44
Ferricopiapit 3.66
Ferrierit-K 5.07
Ferrierit-Mg 2.6
Ferrierit-Na 2.56
Ferrierit-Serie 2.49
Ferrihollandit 7.68
Ferrihydrit 3.84
Ferrilotharmeyerit 7.43
Ferrimolybdit 4.85
Ferrinatrit 6.2
Ferriperb 4.43
Ferripyrophyllit 4.3
Ferrisepiolith 3.07
Ferristilpnomelan 2.686
Ferristrunzit 6.98
Ferrisurit 4.39
Ferrisymplesit 8.055
Ferrithorit 2.14
Ferritschermakit 3.476
Ferritungstit 11.52
Ferro-Anthophyllit 3.284
Ferro-Cannilloit 5.528
Ferro-Eckermannit 2.77
Ferro-Edenit 4.9
Ferro-Ferri-Cannilloit 1.9
Ferro-Ferri-Fluor-Leakeit 5.23
Ferro-Ferri-Fluor-Taramit 2.86
Ferro-Ferri-Kaersutit 6.74
Ferro-Ferri-Nyb 4.5
Ferro-Ferri-Obertiit 2.77
Ferro-Ferri-Taramit 2.66
Ferro-Ferriwinchit 3.16
Ferro-Holmquistit 7.45
Ferro-Kaersutit 2.45
Ferro-Katophorit 3.1
Ferro-Nyb 2.83
Ferro-Pargasit 2.54
Ferro-Pedrizit 2.65
Ferro-Richterit 6.31
Ferro-Taramit 2.78
Ferro-Tschermakit 4.57
Ferro-Winchit 6.2
Ferroalluaudit 2.471
Ferroaluminoseladonit 2.425
Ferrobarroisit 2.8
Ferrochiavennit 6.084
Ferrogedrit 1.923
Ferroglaukophan 1.923
Ferroh 2.92
Ferrohagendorfit 1.923
Ferrohornblende 4.39
Ferrok 3.205
Ferrokarpholith 2.43
Ferrokentbrooksit 2.71
Ferrokinoshitalith 6.52
Ferrolaueit 3.25
Ferromerrillit 2.87
Ferronickelplatin 6.95
Ferronigerit-2N1S 2.06
Ferronigerit-6N6S 2.744
Ferronordit-(Ce) 4.21
Ferrosaponit 7.5
Ferroseladonit 6.18
Ferrostrunzit 5.65
Ferrotaaffeit-2N 5.48
Ferrotaaffeit-6N'3S 4.5
Ferrotitanowodginit 5.7
Ferrotochilinit 6.45
Ferrotychit 5.65
Ferrowodginit 3.32
Ferrowyllieit 4.2
Ferruccit 2.63
Fersilicit 3.18
Fetiasit 3.35
Fettelit-T 3.27
Feuerachat 3.15
Fiedlerit 3.22
Fiedlerit-1A 3.14
Fiedlerit-2M 4.05
Filipstadit 2.1
Fillowit 2.06
Fingerit 2.06
Finnemanit 2.06
Fivegit 4.95
Fiz 4.751
Flagstaffit 4.25
Fleischerit 3.085
Fletcherit 2.562
Florencit 3.05
Florencit-(La) 3.41
Florencit-(Sm) 2.38
Florenskyit 4
Florensovit 2.885
Fluellit 5.16
Fluoborit 3.27
Fluocerit-(La) 3.42
Fluor-Elbait 3.37
Fluor-Manganapatit 3.06
Fluor-Pargasit 3.33
Fluor-Pedrizit 3.24
Fluor-Taramit 3.3
Fluor-Uvit 3.145
Fluorannit 3.2
Fluorapatit 3.3
Fluorarrojadit-(BaNa) 3.44
Fluorbritholith-(Y) 3.36
Fluorcalciobritholith 3.3
Fluorcalciomikrolith 3.29
Fluorcalciopyrochlor 3.41
Fluorcanasit 3.55
Fluorcaphit 2.928
Fluordravit 3.09
Fluorit 4.445
Fluorkenopyrochlor 3.57
Fluorkyuygenit 3.23
Fluorlamprophyllit 5.25
Fluormayenit 1.934
Fluornatromikrolith 4.04
Fluornatrorom 3.47
Fluoro-Cannilloit 2.66
Fluoro-Edenit 3.04
Fluoro-Magnesiohastingsit 3.06
Fluoro-Natrium-Ferropedrizit 4.49
Fluorocronit 3.59
Fluorokinoshitalith 2.515
Fluorotetraferriphlogopit 15.55
Fluorphlogopit 4.51
Fluorphosphohedyphan 3.33
Fluorstrontiopyrochlor 3.46
Fluorstrophit 3.54
Fluorthal 5.73
Fluorvesuvianit 3.62
Foggit 2.39
Foitit 3.045
Fontanit 7.21
Foordit 3.88
Footemineit 6.74
Forcherit 2.5
Formicait 7.37
Forsterit 2.79
Foshallasit 7.02
Foug 2.496
Fraipontit 3.159
Francevillit 4.69
Franciscanit 3.207
Francisit 3.67
Francoanellit 4.74
Frankamenit 3.21
Frankdicksonit 1.9
Frankhawthorneit 1.032
Franklinfurnaceit 5.69
Franklinit 5.69
Franklinphilit 5.88
Fransoletit 2.92
Franzinit 4.9
Freboldit 3.43
Fredrikssonit 4.776
Freedit 7.265
Freibergit 9.05
Freieslebenit 2.42
Fresnoit 5.56
Freudenbergit 1.09
Friedelit 4.2
Friedrichbeckeit 3.78
Fritzscheit 3.586
Frohbergit 3.457
Frolovit 4.096
Frondelit 3.7
Froodit 6.02
Fuchsit 4.3
Fuenzalidait 2.266
Fuettererit 3.05
Fukalith 2.18
Fukuchilit 2.89
Fullerit 4.66
Furongit 6.13
Furutobeit 5.93
Fuxiaotuit 3.31
GIU-Zeolith-Strukturgruppe 8.928
GME-Zeolith-Strukturgruppe 3.15
GOO-Zeolith-Strukturgruppe 2.7
Gabrielsonit 3.02
Gadolinit 2.14
Gadolinit-(Ce) 3.41
Gadolinit-(Y) 3.138
Gagarinit-(Ce) 3.5
Gagat 3.26
Gageit 6.031
Gageit-1A 4.13
Gahnit 4.56
Gaidonnayit 3.67
Gainesit 4.66
Gaitit 3.5
Galeit 2.976
Galenit 7.1
Galgenbergit-(Ce) 2.94
Galileiit 2.09
Galkhait 6.22
Galliskiit 4.08
Gallit 4.261
Gallobeudantit 2.39
Galloplumbogummit 6.41
Galmei 7.23
Galuskinit 2.85
Gangachat 2.27
Ganomalith 2.93
Ganomatit 4.049
Ganterit 3.49
Gaotaiit 2.62
Garnierit 4.11
Garrelsit 3.27
Garronit 3.64
Gartrellit 3.8
Garutiit 3.213
Garyansellit 2.88
Gasp 3.42
Gasparit-(Ce) 3.42
Gatumbait 4.144
Gaudefroyit 2.21
Gaultit 7.02
Gayit 3.54
Gaylussit 3.54
Gearksutit 5.88
Gebhardit 3.31
Gedrit 8.21
Geerit 2.8
Geffroyit 6.72
Gehlenit 2.68
Geigerit 5.31
Geikielith 3.034
Geminit 2.73
Gengenbachit 4.88
Genkinit 2.96
Georgbarsanovit 3.195
Georgechaoit 2.398
Georgeericksenit 7.15
Georgeit 5.191
Georgerobinsonit 7.01
Gerasimovskit 2.83
Gerenit-(Y) 4.53
Gerhardtit 1.77
Germanocolusit 2.45
Gersdorffit-P213 5.38
Gersdorffit-Pa3 6.67
Gersdorffit-Pca21 4.33
Gerstleyit 4.9
Gerstmannit 4.5
Getchellit 4.49
Geversit 4.21
Ghiarait 1.23
Gianellait 3.61
Gibbsit 4.511
Giessenit 2.67
Gigantolith 2.94
Gilalith 3.81
Gilbertit 4.077
Gillardit 2.605
Gillespit 7.4
Gillulyit 6.9
Gilmarit 4.02
Giniit 3.91
Ginorit 5.44
Giorgiosit 2.67
Gips 4.4
Giraudit 4.87
Gismondin 4.62
Gjerdingenit-Ca 5.74
Gjerdingenit-Mn 2.76
Gjerdingenit-Na 3.11
Gladit 9.97
Gladiusit 5.64
Glaserit 3.68
Glauberit 2.1
Glaukochroit 5.38
Glaukodot 11.33
Glaukokerinit 3.16
Glaukonit 5.3
Glaukophan 3.71
Glaukosph 3.74
Glimmer-Gruppe 4.51
Glockerit 2.92
Glucin 3.35
Glushinskit 2.52
Gmelinit-Ca 1.93
Gmelinit-K 2.75
Gmelinit-Serie 3.15
Gobbinsit 3.15
Godlevskit 5.61
Godovikovit 5.39
Goedkenit 2.9
Goethit 3.05
Goldfieldit 3.7
Goldichit 2.4
Goldmanit 9.256
Goldquarryit 3.62
Golyshevit 6.4
Gonnardit 3.05
Gonyerit 4.84
Goosecreekit 3.035
Gorceixit 2.55
Gordonit 6.436
Gormanit 3.66
Gortdrumit 3.52
Goshenit 3.42
Goslarit 4.59
Gottlobit 5.9
Goudeyit 5.9
Goyazit 3.62
Gra&#355;ianit 3.68
Graemit 3.92
Graeserit 10.97
Graftonit 1.838
Granat-Supergruppe 7.19
Grandait 2.3
Grandidierit 6.9
Grandreefit 2.8
Grandviewit 2.72
Graphit 3.76
Gratonit 3.402
Grattarolait 4.022
Graulichit-(Ce) 4.2
Gravegliait 3.41
Grayit 2.08
Grechishchevit 2.15
Greenalith 2.2
Greenalith-1T 5.75
Greenockit 5.5
Greenwoodit 2.46
Greifensteinit 2.23
Greigit 3.624
Grenmarit 2.35
Griceit 2.79
Grigorievit 2.8
Grimaldiit 2.93
Grimselit 2.71
Griphit 6.96
Grischunit 3.11
Groatit 2.66
Grossmanit 2.7
Grossular 3.48
Grossular-Hibschit-Serie 6.04
Grothit 2.4
Groutellit 2.792
Groutit 3.12
Grumantit 3.12
Grumiplucit 3.78
Gruzdevit 2.32
Guanacoit 1.85
Guanin 2.03
Gudmundit 2.03
Guettardit 2.147
Gugiait 5.273
Guidottiit 2.52
Guildit 3.83
Guilleminit 4.3
Guimar 19.3
Gummit 15.28
Gumucionit 4.95
Gunningit 2.43
Gunterit 2.78
Gupeiit 2.89
Gurimit 2.3
Gustavit 3.01
Gutkovait-Mn 2.2
Gutsevichit 3.323
Guyanait 2.627
Gwihabait 2.23
Gwindel 2.93
Gyrolith 3.13
Gysinit-(Nd) 6.8
HEU-Zeolith-Strukturgruppe 2.17
Ha 2.16
Hafnon 3.61
Hagemannit 2.064
Hagendorfit 7.845
Haggertyit 3.814
Haidingerit 2.58
Haigerachit 2.99
Haineaultit 4.51
Hainit 2.8
Haiweeit 6.953
Hakit 3.02
Halit 5.74
Hallimondit 2.29
Halloysit 4.56
Halloysit-10 2.252
Halloysit-7 2.28
Halotrichit 3.1
Halurgit 2.53
Hambergit 2.696
Hammarit 3.191
Hanawaltit 2.877
Hanksit 4.6
Hannayit 7.1
Hapkeit 2.6
Hardystonit 3.82
Harmotom 3.15
Harmunit 2.275
Harrisonit 2.49
Harstigit 2.167
Hartit 2.15
Hashemit 6.8
Hastingsit 1.852
Hastit 2.8
Hatchit 1.51
Hatrurit 1.63
Hauchecornit 4.77
Hauckit 2.635
Hauerit 6.02
Haxonit 1.84
Haynesit 2.559
Hechtsbergit 3.4
Hectorfloresit 4.8
Hedenbergit 2.05
Hedyphan 2.06
Hedyphan-Gruppe 4.6
Heftetjernit 3.45
Heideit 2.33
Heinrichit 4.15
Heliodor 2.32
Heliophyllit 6.49
Hellandit-(Ce) 3.2
Hellandit-(Gd) 3.07
Hellandit-(Y) 4.745
Hellandit-(Yb) 4.63
Hellandit-Gruppe 4.89
Hellyerit 2.89
Hemafibrit 3.02
Hemimorphit 2.94
Hemloit 3.14
Hennomartinit 4.01
Henryit 7.43
Hentschelit 5.18
Hephaistosit 3.57
Hercynit 6.97
Hereroit 3.71
Hermannroseit 4.74
Herzenbergit 3.53
Hessit 2.95
Hessonit 2.44
Hetaerolith 2.28
Heterogenit 3.148
Heterogenit-2H 2.86
Heteromorphit 6.3
Heteropolymolybdat-Familie 6.5
Heulandit-Ba 6.4
Heulandit-K 2.14
Heulandit-Na 2.55
Heulandit-Serie 1.78
Heulandit-Sr 2.19
Hewettit 4.9
Hexaferrum 3.49
Hexagonit 7.7
Hexahydrit 2.372
Hexahydroborit 7.05
Hexamolybd 9.51
Hexastannit 3.69
Hexatestibiopanickelit 2.56
Heyit 2.03
Heyrovsk 2.52
Hezuolinit 6.83
Hf-Zirkon 3.8
Hi 3.4
Hibbingit 3
Hibonit 2.44
Hibschit 4.02
Hidalgoit 3.16
Hiddenit 1.036
Hielscherit 4.59
Hieratit 3.17
Hilairit 3.17
Hilarionit 7.22
Hilgardit 5.8
Hilgardit-1A 4.06
Hilgardit-3A 3.02
Hilgardit-4M 6.4
Hillebrandit 3.02
Hillesheimit 3.463
Hillit 4.7
Hingganit-(Ce) 2.5
Hingganit-(Y) 4.87
Hingganit-(Yb) 5.02
Hinsdalit 7.7
Hisingerit 4.1
Hlou 5.82
Hocartit 6.87
Hochelagait 2.8
Hodgkinsonit 3.55
Hodru 8.81
Hoelit 5.8
Hogarthit 6.44
Hokutolith 4.016
Holdawayit 2.69
Holfertit 6.886
Holmquistit 3.7
Holtedahlit 3.3
Holtit 1.97
Holtstamit 5.3
Holzachat 3.16
Holzzinn 6.42
Homilit 3.3
Honessit 4.613
Hongquiit 4.469
Hongshiit 2.78
Honigspat 3.4
Hopeit 3.016
Hornblende 2.52
Horomanit 3.34
Horsfordit 7.86
Horv 4.55
Hotsonit 3.79
Housleyit 5.93
Howardevansit 3.75
Howieit 4.323
Huangit 5.16
Huanzalait 8.3
Huemulit 4.931
Hughesit 5.73
Humberstonit 3.409
Humit 2.35
Hummerit 2.2
Hunchunit 2.2
Hundholmenit-(Y) 2.2
Huntit 2.2
Hureaulith 2.55
Hurlbutit 12.09
Hutchinsonit 1.76
Huttonit 1.87
Hyalosiderit 8.94
Hyalotekit 6.3
Hydroandradit 7.17
Hydrobiotit 5.44
Hydroboracit 3.04
Hydrocalumit 3.84
Hydrocerussit 3.61
Hydrochlorborit 3.13
Hydrodelhayelith 3.96
Hydroglauberit 1.82
Hydrogrossular 2.665
Hydrohalit 2.72
Hydrohonessit 2.69
Hydrokenoelsmoreit 2.71
Hydrokenomikrolith 2.71
Hydromagnesit 2.71
Hydrombobomkulit 2.66
Hydromolysit 3.16
Hydroniumpharmacoalumit 4.83
Hydroniumpharmakosiderit 4.83
Hydrophan 4.028
Hydrophilit 3.26
Hydropyrochlor 3.26
Hydroromarchit 3.23
Hydroscarbroit 2.98
Hydrotalcit-Supergruppe 4.77
Hydrotalkit 2.85
Hydrougrandit 3.91
Hydrowoodwardit 6.35
Hydroxycalciobetafit 1.91
Hydroxykenomikrolith 2.2
Hydroxylapatit 3.19
Hydroxylapatit-M 4.11
Hydroxylborit 7.91
Hydroxylchondrodit 3.06
Hydroxyledgrewit 3.06
Hydroxylellestadit 2.94
Hydroxylhedyphan 3.9
Hydroxylherderit 3.25
Hydroxylpyromorphit 3.37
Hydroxylwagnerit 2.56
Hydroxymanganopyrochlor 5.03
Hydrozinkit 15.63
Hypersthen 3.15
Hyttsj 2.57
IMA 2009
Ianbruceit 5.1
Iangreyit 3.85
Ichnusait 3.84
Idrialin 7.03
Ikait 6.3
Il 18.23
Ilesit 3.98
Ilinskit 3.27
Illit 2.92
Ilmajokit 4.72
Ilmenit 10.33
Ilmenit-Pyrophanit-Serie 7.4
Ilsemannit 3.3
Iltisit 6.67
Imandrit 2.39
Imandrit-Subgruppe 2.39
Imayoshiit 2.7
Imgreit 4.85
Imhofit 7.1
Inaglyit 3.197
Inderborit 5.16
Indigirit 4.2
Indit 1.236
Indium 4.47
Inesit 1.77
Ingersonit 2.82
Ingodit 7.8
Innelit 2.261
Innsbruckit 3.6
Insizwait 4.08
Intersilit 2.79
Inyoit 2.2
Iod 4.72
Iowait 4.63
Iranit 6.59
Iraqit-(La) 3.99
Iridarsenit 2.93
Iridiumplatin 8.47
Iridosmin 4.39
Iridrhodruthenium 8.8
Iriginit 2.7
Irinarassit 11.56
Irit 2.004
Irtyshit 1.785
Iseit 2.56
Ishikawait 1.6
Isochalkopyrit 4.67
Isocubanit 7.285
Isoferroplatin 3.029
Isokit 5.42
Isoklas 7.88
Isolueshit 3.96
Isovit 12.8
Istisuit 2.42
Itoigawait 1.875
Ivanyukit-Cu 2.09
Ivanyukit-K 2.05
Ivanyukit-Na 5.8
Ivanyukit-Na-C 3.27
Ivanyukit-Na-T 11.92
Iwakiit 3.09
Iwashiroit-(Y) 10.9
Iwateit 7.88
Ixiolit 22.6
Jacquesdietrichit 6.47
Jacutingait 4.05
Jadarit 3.4
Jadeit 2.03
Jaffeit 4.55
Jag 8.64
Jagoit 7.1
Jahnsit 3.25
Jahnsit-(CaFeFe) 4.13
Jahnsit-(CaMgMg) 6.44
Jahnsit-(CaMnMn) 8.18
Jahnsit-(MnMnMn) 8.3
Jahnsit-(NaMnMg) 3.084
Jaipurit 1.95
Jakobsit 4.59
Jakobssonit 2.98
Jalpait 3.28
Jamborit 3.61
Janggunit 3.602
Janhaugit 3.56
Jarlit 2.843
Jarosewichit 3.5
Jarosit 6.77
Jask 2.43
Jasmundit 1.786
Jaspis 7.85
Jasrouxit 4.79
Jeanbandyit 3.28
Jeffersonit 2.45
Jeffreyit 3.25
Jennit 2.65
Jensenit 5.43
Jentschit 4.01
Jeppeit 8.02
Jeremejewit 2.71
Jervisit 2.86
Jianshuiit 2.71
Jimboit 2.78
Jimthompsonit 2.85
Jinshajiangit 2.58
Jo 2.67
Joanneumit 5.45
Joaquinit-(Ce) 4.75
Jodargyrit 6.82
Joesmithit 5.084
Johachidolith 5.5
Johannit 3.59
Johannsenit 3.6
Johillerit 5.09
Johnbaumit 2.49
Johnbaumit-M 3.87
Johninnesit 3.66
Johnsenit-(Ce) 3.1
Johnsomervilleit 6.47
Johntomait 23.26
Johnwalkit 2.6
Joliotit 4.41
Jolliffeit 8.91
Jonassonit 2.99
Jonesit 2.7
Joosteit 4.76
Jordanit 5.24
Jordisit 3.94
Jos 3.22
Joteit 3.5
Jouravskit 3.98
Juabit 3.02
Juangodoyit 3.758
Juanit 7.89
Juddit 3.98
Julgoldit-(Fe2+) 5.5
Julgoldit-(Fe3+) 6.73
Julgoldit-(Mg) 3.83
Julienit 3.45
Jungit 3.3
Junitoit 3.56
Junoit 4.15
Juonniit 3.65
Jurbanit 3.518
Kaatialait 3.35
Kadyrelit 3.3
Kaersutit 4.17
Kainit 3.97
Kainosit-(Y) 13.1
Kakoxen 3
Kalborsit 7.979
Kaliborit 3.31
Kalicinit 8.18
Kalifersit 4.33
Kalininit 2.4
Kalinit 2.088
Kaliochalcit 6.22
Kalistrontit 3.54
Kalium-Arfvedsonit 2.306
Kalium-Chlor-Pargasit 3.3
Kalium-Chloro-Ferro-Edenit 3.15
Kalium-Ferri-Chlor-Taramit 2.72
Kalium-Ferri-Leakeit 1.798
Kalium-Ferro-Ferri-Sadanagait 3.18
Kalium-Ferro-Pargasit 3.6
Kalium-Ferro-Taramit 3.194
Kalium-Fluor-Hastingsit 4.45
Kalium-Fluor-Pargasit 8.43
Kalium-Fluor-Richterit 2.74
Kalium-Magnesiohastingsit 3.04
Kalium-Pargasit 3.33
Kalium-Sadanagait 9.18
Kaliumhastingsit 8.109
Kaliumrichterit 2.28
Kallilith 4.77
Kalomel 4.77
Kalsilit 3.3
Kaluginit 4.988
Kalungait 3.876
Kamarizait 3.7
Kambaldait 1.21
Kamchatkit 2.84
Kamiokit 3.14
Kamitugait 3.3
Kamotoit-(Y) 8.62
Kampfit 4.51
Kamphaugit-(Y) 1.92
Kampylit 4.07
Kanemit 3.38
Kangit 3.64
Kanoit 5.37
Kanonait 2.9
Kanonerovit 5.9
Kaolinit 3.19
Kapellasit 2.94
Kapitsait-(Y) 6.98
Kappenquarz 6.53
Kapundait 7.13
Kapustinit 2.97
Karasugit 2.77
Karchevskyit 2.01
Karelianit 4.17
Karlit 3.31
Karminit 2.94
Karnasurtit-(Ce) 4.676
Karneol 6.58
Karpholith 4.61
Karpinskit 4.63
Karpovit 2.9
Karupm 3.91
Karyinit 4.3
Karyopilit 2.78
Kasatkinit 6.72
Kascholong 2.52
Kashinit 2.866
Kaskasit 3.06
Kassit 6.42
Kassiterit 8.94
Katoptrit 3.612
Katzenauge 4.56
Kawazulith 6.7
Kazakhstanit 3.1
Kazakovit 2.99
Kazanskyit 7.799
Keatit 7.799
Keckit 1.785
Kegelit 4.03
Keilit 8.5
Keiviit-(Yb) 8.38
Keldyshit 3.12
Kellyit 1.99
Kemmlitzit 2.562
Kempit 2.8
Kenhsuit 7.64
Kenoplumbomikrolith 8.73
Kenoplumbopyrochlor 2.55
Kentbrooksit 3.56
Kentrolith 2.3
Kenyait 5.42
Keramohalit 2.25
Kerimasit 3.89
Kermesit 2.7
Kernit 2.64
Kerolit 8.79
Kerstenit 3.2
Kettnerit 1.98
Keyit 3.22
Keystoneit 2.1
Khademit 3.4
Khaidarkanit 2.3
Khamrabaevit 2.5
Khanneshit 2.09
Khibinskit 2.42
Khinit 3.08
Khinit-3T 4.045
Khmaralith 1.76
Khristovit-(Ce) 2.49
Kiddcreekit 3.2
Kidwellit 3.39
Kieftit 3.29
Kihlmanit-(Ce) 3.15
Kilchoanit 3.18
Kimrobinsonit 3.44
Kimzeyit 3.4
Kingit 3.289
Kingsmountit 3.46
Kingstonit 3.06
Kinoshitalith 3.14
Kintoreit 3.25
Kintoreit-2c 3.3
Kirkiit 7.15
Kirschsteinit 2.59
Kitaibelit 2.69
Kitkait 7.59
Kittatinnyit 7.9
Kittlit 2.83
Kladnoit 3.16
Klajit 3.18
Klebelsbergit 3.48
Kleberit 5.96
Kleemanit 4.03
Klerit 3.93
Klino-Ferro-Ferri-Holmquistit 3.8
Klino-Ferro-Holmquistite 3.19
Klino-Natrium-Ferri-Ferro-Holmquistit 1.926
Klinoatacamit 3.66
Klinobarylith 3.395
Klinobehoit 1.91
Klinobisvanit 2.6
Klinocervantit 3.55
Klinochalkomenit 3.74
Klinochrysotil 2.93
Klinoedrit 2.78
Klinoenstatit 3.09
Klinoferrosilit 2.21
Klinohumit 4.87
Klinoklas 4.07
Klinokurchatovit 2.8
Klinophosinait 5.22
Klinoptilolith-Ca 2.89
Klinoptilolith-Na 1.35
Klinoptilolith-Serie 2.97
Klinopyroxen 2.53
Klinothulit 2.86
Klinotirolit 2.86
Klinotobermorit 4.29
Klinoungemachit 2.81
Klinozoisit 2.95
Klinozoisit-Gruppe 9.1
Klockmannit 6.534
Klyuchevskit 3.42
Knasibfit 6.8
Knopit 2.35
Koashvit 2.76
Koashvit-Subgruppe 3.3
Kobalt-Arsenopyrit 3.3
Kobaltdolomit 4.56
Kobaltocalcit 8.08
Kobaltpentlandit 3.52
Kobaltsmithsonit 2.84
Kobokoboit 2.649
Kobyashevit 4.76
Kochit 3.958
Kochkarit 11.56
Kochs 4.45
Koechlinit 5.95
Koenenit 3.3
Kogarkoit 3.07
Kohle 8.57
Kohlenstoff 3.63
Koivinit-(Y) 2.94
Kokchetavit 6.83
Koktait 3.1
Kolarit 6.19
Kolbeckit 2.33
Kolfanit 3.03
Kolicit 4.105
Kolitschit 4.5
Kolovratit 1.908
Kolwezit 7.08
Kolymit 4.57
Komarovit 5.8
Kombatit 4.95
Komkovit 4.4
Konderit 1.925
Kongsbergit 2.84
Konichalcit 10.01
Konichalcit-Duftit-Serie 3.85
Koninckit 7.59
Konyait 4.42
Koragoit 3.3
Korallenachat 6.29
Koritnigit 6.302
Kornelit 3.612
Kornerupin 3.14
Kornit 4.05
Korobitsynit 4.88
Korshunovskit 3.04
Korund 7.2
Korzhinskit 2.57
Kostinit 2.88
Kostovit 6.865
Kostylevit 2.6
Kotschubeit 2.25
Kottenheimit 2.51
Kotulskit 4.11
Koutekit 3.16
Kovdorskit 3.3
Kozoit-(La) 4.34
Krasheninnikovit 6.49
Krasnovit 7.22
Kratochv 2.61
Krauskopfit 6.03
Krautit 1.47
Krennerit 4.62
Krettnichit 3.91
Kribergit 2.76
Krieselit 7.87
Krinovit 4.48
Kristiansenit 3.24
Krotit 3.71
Krupkait 3.97
Krut'ait 1.93
Krutovit 6.95
Kryolith 6.72
Kryolithionit 3.28
Kryptohalit 2.55
Kryptomelan 2.53
Kryptomelan-1Q 3.31
Kryptonit 3.2
Kryzhanovskit 4.068
Ktenasit 3.26
Kuannersuit-(Ce) 3.01
Kudriavit 4.29
Kudryavtsevait 3.08
Kukharenkoit-(Ce) 2.84
Kukisvumit 2.1
Kulkeit 7.46
Kumdykolit 3.22
Kumtyubeit 2.58
Kunzit 3.3
Kupcikit 3.63
Kupferpecherz 5.99
Kupfersmithsonit 3.08
Kupferziegelerz 2.75
Kupletskit-(Cs) 3.756
Kuramit 2.98
Kurilit 3.49
Kurnakovit 5.34
Kusachiit 5
Kushiroit 6.53
Kutnohorit 3.32
Kuzelit 7.89
Kuzmenkoit-Gruppe 2.49
Kuzmenkoit-Mn 8.26
Kuzmenkoit-Zn 1.98
Kuzminit 2.676
Kvanefjeldit 3.51
Kyanoxalith 2.45
Kyuygenit 2.09
Kyzylkumit 9.14
LEV-Zeolith-Strukturgruppe 1.905
LOV-Zeolith-Strukturgruppe 2.179
Labradorit 3.75
Labuntsovit-Fe 2.56
Labuntsovit-Gruppe 3.66
Labuntsovit-Mg 2.9
Labuntsovit-Mn 2.73
Labuntsovit-Supergruppe 2.206
Labyrinthit 7.42
Lacroixit 2.74
Laffittit 3.1
Laflammeit 9.14
Lafor 3.32
Lafossait 3.34
Lagenachat 3.33
Lahnsteinit 2.478
Laihunit 7
Laihunit-3M 7.5
Lalondeit 2.51
Lammerit 2.75
Lampadit 2.61
Lamprophyllit 5.365
Lanarkit 3.21
Landauit 4.81
Landesit 2.55
Langisit 2.92
Langit 7
Lanmuchangit 3.15
Lansfordit 3.34
Lanthanit-(La) 1.693
Lanthanit-(Nd) 3.2
Lapeyreit 4.8
Lapieit 2.69
Laplandit-(Ce) 4.4
Laptevit-(Ce) 3.4
Larderellit 7.39
Larimar 3.27
Larisait 4.23
Larnit 2.48
Larosit 2.165
Larsenit 3.17
Lasurit 2.33
Latiumit 4.41
Latrappit 2.69
Laubmannit 2.37
Laueit 12.5
Laumontit 13.02
Laurentianit 5
Laurionit 4.98
Laurit 4.36
Lausenit 3.15
Lautarit 4.35
Lautenthalit 3.7
Lautit 4.44
Lavendulan 4.28
Lavinskyit 3.97
Lavoisierit 4.18
Lavrentievit 3.55
Lawrencit 2.69
Lawrowit 2.204
Lawsonbauerit 2.75
Lawsonit 4.55
Lazarevicit 4.4
Leadhillit 2.61
Leakeit 2.94
Lechatelierit 2.88
Lecontit 2.793
Legrandit 2.88
Leguernit 3.29
Lehnerit 6.07
Leifit 9.41
Leightonit 4.93
Leisingit 7.21
Lemmleinit-Ba 3.967
Lemmleinit-Gruppe 3.92
Lemmleinit-K 8.12
Lemoynit 4.59
Lenait 3.48
Lengenbachit 2.5
Leningradit 5.18
Leogangit 3.46
Leonardsenit 6.92
Leonit 4.42
Lepersonnit-(Gd) 3.026
Lepidokrokit 4.91
Lepkhenelmit-Zn 2.83
Lermontovit 8.17
Lessingit-(Ce) 3.5
Lesukit 2.22
Letovicit 2.22
Leuchtenbergit 1.694
Leucit 2.76
Leucostaurit 2.61
Leukochalcit 2.81
Leukoph 4.5
Leukophan 3.385
Leukophosphit 4.966
Leukosphenit 2.83
Levinsonit-(Y) 4.5
Leydetit 2.4
Li-Amphibole 2.93
Li-Ca-Amphibole 4.4
Liberit 3.33
Libethenit 3.33
Liddicoatit 2.44
Liebenbergit 2.25
Liebigit 5.83
Lignit 7.65
Lileyit 6.24
Lillianit 6.21
Limonit 2.49
Linarit 4.519
Lindackerit 3.84
Lindackerit-(Co) 4.9
Lindbergit 3.54
Lindgrenit 3.53
Lindsleyit 3.543
Lindstr 7.38
Linneit 2.87
Lintisit 3.09
